"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2022-09-25,"ND",5894.2033126294,842.029044661343,404.555255001409,57.7936078573441,1453.9,609,335.555255001409,205,102,145.714285714286,0,4393.53726708075,17.3051377073211,76.9203346171395,72.5304465493911,50.2439024390244,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NE",14707.1442453769,2101.02060648242,889.850777934936,127.121539704991,2784.1,1354,781.850777934936,477,150,203.428571428571,0,10572.641025641,9.68236916862785,71.9172882462937,68.9520752121073,68.5534591194968,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NH",6751.34902768245,964.478432526065,516.009362397441,73.7156231996345,2557.5,633,423.009362397441,226,55,241.285714285714,0,4408.95852534562,25.0172223814029,83.4600444810385,75.5787037037037,75.6637168141593,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NJ",85135.3078589831,12162.1868369976,5606.99393809099,800.999134012999,16331.6,8029,4681.99393809099,2830,1681,2501,2805,107941.797142857,20.5637360576629,71.33168863987,66.5834269779831,40.6007067137809,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NM",9079.98716066546,1297.14102295221,684.785733282711,97.8265333261016,1910.1,1218,553.785733282711,396,92,225.714285714286,0,2926.68865866957,17.4009056625605,71.0075004825553,70.1104294478528,76.7676767676768,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NV",19068.5268709907,2724.07526728439,1252.60031900753,178.942902715362,5009.7,2014,1137.60031900753,787,215,169.428571428571,234,7521.2049689441,6.21967290931258,77.2920470485751,73.2997481108312,72.6810673443456,"No","No","Has Capacity","Has Capacity",
2022-09-25,"NY",127458.853351987,18208.4076217125,9065.07707144442,1295.01101020635,33576.9,10631,6849.07707144442,4523,1392,5017.14285714286,2848,82563.1966120522,27.5539902300968,79.6018182993534,76.4847707314915,69.2239663939863,"No","No","Has Capacity","Has Capacity",
2022-09-25,"OH",94405.8877052017,13486.5553864574,5842.55699514888,834.650999306983,19800.5,6262,4554.55699514888,3670,1159,2076.57142857143,0,67374.2964147347,15.3973447560719,76.997767757638,75.5981607045437,68.4196185286104,"No","No","Has Capacity","Has Capacity",
2022-09-25,"OK",44275.3854788611,6325.05506840873,2101.69931362813,300.242759089733,6375.3,3179,1796.69931362813,954,300,637.142857142857,0,10192.5105386417,10.0733171530023,71.8178075756728,65.9563075605055,68.5534591194968,"No","No","Has Capacity","Has Capacity",
2022-09-25,"OR",11711.2665675558,1673.0380810794,1063.80893007221,151.972704296031,4746.2,1510,796.808930072215,686,190,649.142857142857,0,6954.5439119468,38.8002439683888,83.211644471952,76.9957343083486,72.3032069970845,"No","No","Has Capacity","Has Capacity",
2022-09-25,"PA",94497.7338371046,13499.6762624435,6736.72865467306,962.389807810437,23903.1,7817,5488.72865467306,3440,874,2711.57142857143,0,41586.091884734,20.0861959639365,77.0375865278016,75.0143834302883,74.5930232558139,"No","No","Has Capacity","Has Capacity",
2022-09-25,"RI",5784.00246422894,826.286066318419,265.484593500383,37.9263705000547,1642.4,225,197.484593500383,149,21,254.142857142857,0,3006.52415966387,30.7572483068981,87.9758528068447,89.9012567324955,85.9060402684564,"No","No","Has Capacity","Has Capacity",
2022-09-25,"SC",50670.1216835526,7238.58881193608,2178.80585072523,311.257978675033,8616.6,2555,1879.80585072523,1294,447,727.428571428571,745,23986.8786311515,10.049314725946,78.1839025749689,74.2672978144828,65.4559505409583,"No","No","Has Capacity","Has Capacity",
2022-09-25,"SD",5783.57833474936,826.225476392766,488.128094748667,69.7325849640954,1585.4,904,389.128094748667,239,120,136.571428571429,0,4006.48051948052,16.5295591183763,75.4555257506833,57.3182247403211,49.7907949790795,"No","No","Has Capacity","Has Capacity",
2022-09-25,"TN",78620.1171641549,11231.445309165,3838.21455219405,548.316364599149,11754.1,5668,3407.21455219405,2437,960,1053.42857142857,1287,45616.4691415313,9.37927882326028,71.0125441148702,69.7464638377369,60.6073040623718,"No","No","Has Capacity","Has Capacity",
2022-09-25,"TX",176039.381577183,25148.4830824547,9997.66500921238,1428.23785845891,36982.4,13260,7931.66500921238,5846,819,3542,0,34074.8291974895,14.0843485008093,78.552865662552,76.729085133641,85.9904208005474,"No","No","Has Capacity","Has Capacity",
2022-09-25,"UT",33525.9964959343,4789.42807084775,2042.65881418821,291.808402026887,4563.3,2499,1891.65881418821,516,219,274.142857142857,0,8454.26182592242,5.72391636511899,58.5462534966316,57.1355060034305,57.5581395348837,"No","No","Has Capacity","Has Capacity",
2022-09-25,"VA",82731.5717141732,11818.7959591676,4295.64384557272,613.663406510388,12201.5,5200,3710.64384557272,1854,659,1202.14285714286,0,30800.1326556777,10.1714494547169,69.588625615107,68.8137219623366,64.4552319309601,"No","No","Has Capacity","Has Capacity",
2022-09-25,"VT",3124.96763925729,446.423948465328,319.004525862069,45.5720751231527,1047.6,350,267.004525862069,94,26,69.8571428571429,0,2320,15.6481620435666,74.5127409448197,72.8049728049728,72.3404255319149,"No","No","Has Capacity","Has Capacity",
2022-09-25,"WA",28678.4346476133,4096.91923537333,1825.29138713441,260.755912447773,8566.8,1843,1355.29138713441,1150,222,1083.42857142857,1274,10645.9438537047,26.4449580083031,84.1797242011672,83.0263400257874,80.695652173913,"No","No","Has Capacity","Has Capacity",
2022-09-25,"WI",45125.5072612927,6446.50103732754,2817.74139381826,402.53448483118,7916.7,3658,2275.74139381826,1182,366,1156,0,16691.9011142821,17.9322083919067,71.2539139563422,68.3974082073434,69.0355329949239,"No","No","Has Capacity","Has Capacity",
2022-09-25,"WV",19287.9138664309,2755.41626663298,931.489448376796,133.069921196685,3182.8,1130,698.489448376796,645,158,456.142857142857,0,7249.79153893317,16.554408227409,78.054246312153,76.1250792309318,75.5038759689922,"No","No","Has Capacity","Has Capacity",
