"date","state","avgnewcases","new_case"
2021-12-30,"HI",1584,3425
2021-12-30,"IA",1515,0
2021-12-30,"ID",489,924
2021-12-30,"IL",17403.3,30386
2021-12-30,"IN",5440.6,11935
2021-12-30,"KS",1909.6,0
2021-12-30,"KY",3333.7,6957
2021-12-30,"LA",4509.1,12467
2021-12-30,"MA",9822.9,22086
2021-12-30,"MD",7933.3,14316
2021-12-30,"ME",877.8,1107
2021-12-30,"MI",8090.9,0
2021-12-30,"MN",3954.8,6777
2021-12-30,"MO",4294.9,8143
2021-12-30,"MP",70.2,123
2021-12-30,"MS",1984.8,4885
2021-12-30,"MT",279.5,663
2021-12-30,"NC",7911.3,19264
2021-12-30,"ND",418.7,796
2021-12-30,"NE",1192,2575
2021-12-30,"NH",1198.9,2011
2021-12-30,"NJ",17771.7,35175
2021-12-30,"NM",1014.9,2212
2021-12-30,"NV",1578,3217
2021-12-30,"NY",45619.5,76655
2021-12-30,"OH",14027.5,19774
2021-12-30,"OK",1913.8,3974
2021-12-30,"OR",1411,2930
2021-12-30,"PA",11864.2,19436
2021-12-30,"PR",7314,14776
2021-12-30,"PW",0.2,0
2021-12-30,"RI",1953.2,3923
2021-12-30,"RMI",0,0
2021-12-30,"SC",2667.8,6219
2021-12-30,"SD",518.3,809
2021-12-30,"TN",5747.5,12709
2021-12-30,"TX",13737.9,15600
2021-12-30,"UT",1679.5,3563
2021-12-30,"VA",9038.9,17619
2021-12-30,"VI",137.4,330
2021-12-30,"VT",497.2,1164
2021-12-30,"WA",4324.4,6879
2021-12-30,"WI",5104.1,8905
2021-12-30,"WV",1259.1,2648
2021-12-30,"WY",187.6,396
2021-12-31,"AK",199.2,0
2021-12-31,"AL",4435.9,6769
2021-12-31,"AR",2144.9,3957
2021-12-31,"AS",0,0
2021-12-31,"AZ",4011.1,7721
2021-12-31,"CA",26506.8,56367
2021-12-31,"CO",5549.1,10163
2021-12-31,"CT",4241.3,0
2021-12-31,"DC",1814.9,0
2021-12-31,"DE",1354.6,3503
2021-12-31,"FL",41409.1,56149
2021-12-31,"FSM",0,0
2021-12-31,"GA",13339.6,23438
2021-12-31,"GU",20.4,11
2021-12-31,"HI",1837.4,3226
2021-12-31,"IA",1988.5,6847
2021-12-31,"ID",446.7,0
2021-12-31,"IL",19523,31461
2021-12-31,"IN",5070.6,0
2021-12-31,"KS",1909.6,0
2021-12-31,"KY",3757,6554
2021-12-31,"LA",4336.2,0
2021-12-31,"MA",11448.5,22703
2021-12-31,"MD",8500.5,11890
2021-12-31,"ME",731.6,0
2021-12-31,"MI",7337.2,0
2021-12-31,"MN",3216.5,0
2021-12-31,"MO",4017.3,0
2021-12-31,"MP",67.5,47
2021-12-31,"MS",1910.8,0
2021-12-31,"MT",255.3,0
2021-12-31,"NC",9644.7,21177
2021-12-31,"ND",425.5,451
2021-12-31,"NE",1275.8,2107
2021-12-31,"NH",1132.7,0
2021-12-31,"NJ",20294.7,33724
2021-12-31,"NM",943.9,0
2021-12-31,"NV",1451,0
2021-12-31,"NY",46066.3,33420
2021-12-31,"OH",14837.1,20598
2021-12-31,"OK",1765.6,0
2021-12-31,"OR",1319.4,0
2021-12-31,"PA",13230.3,23268
2021-12-31,"PR",6997.4,0
2021-12-31,"PW",0.2,0
2021-12-31,"RI",2255.8,4371
2021-12-31,"RMI",0,0
2021-12-31,"SC",3493,9179
2021-12-31,"SD",442.1,0
2021-12-31,"TN",6925.6,14656
2021-12-31,"TX",14203.7,15762
2021-12-31,"UT",1598.4,0
2021-12-31,"VA",9913.1,14713
2021-12-31,"VI",192.2,593
2021-12-31,"VT",605.7,1301
2021-12-31,"WA",4154.6,0
2021-12-31,"WI",5412.5,8010
2021-12-31,"WV",1177.1,0
2021-12-31,"WY",173.2,0
2022-01-01,"AK",176.8,0
2022-01-01,"AL",4717.3,4988
2022-01-01,"AR",2470.7,4155
2022-01-01,"AS",0,0
2022-01-01,"AZ",4552.5,8220
2022-01-01,"CA",25416.5,0
2022-01-01,"CO",5176.8,0
2022-01-01,"CT",3904.7,0
2022-01-01,"DC",1662.5,0
2022-01-01,"DE",1638.7,3514
2022-01-01,"FL",43180.1,45674
2022-01-01,"FSM",0,0
2022-01-01,"GA",12578.6,0
2022-01-01,"GU",19.1,0
2022-01-01,"HI",2012.6,2707
2022-01-01,"IA",1839.3,0
2022-01-01,"ID",411.2,0
2022-01-01,"IL",17864.9,0
2022-01-01,"IN",4592.8,0
2022-01-01,"KS",1402.2,0
2022-01-01,"KY",3943.9,4814
2022-01-01,"LA",4115.7,0
2022-01-01,"MA",10588.3,0
2022-01-01,"MD",9487.8,13945
2022-01-01,"ME",620.2,0
2022-01-01,"MI",6469.3,0
2022-01-01,"MN",2936.1,0
2022-01-01,"MO",3649.8,0
2022-01-01,"MP",64.6,32
2022-01-01,"MS",1823.5,0
2022-01-01,"MT",230.7,0
2022-01-01,"NC",11218.4,20926
2022-01-01,"ND",384.2,0
2022-01-01,"NE",1185.8,0
2022-01-01,"NH",1002.3,0
2022-01-01,"NJ",22343.2,32391
2022-01-01,"NM",853.4,0
2022-01-01,"NV",1334.5,0
2022-01-01,"NY",46820.9,35752
2022-01-01,"OH",13550.7,0
2022-01-01,"OK",1573.9,0
2022-01-01,"OR",1203.1,0
2022-01-01,"PA",14565.4,23189
2022-01-01,"PR",6426.2,0
2022-01-01,"PW",0.2,0
2022-01-01,"RI",2355.2,2719
2022-01-01,"RMI",0,0
2022-01-01,"SC",4475.9,11184
2022-01-01,"SD",395.5,0
2022-01-01,"TN",7694.1,11294
2022-01-01,"TX",18412.1,52205
2022-01-01,"UT",1457.8,0
2022-01-01,"VA",9265.7,0
2022-01-01,"VI",234.3,458
2022-01-01,"VT",594.3,506
2022-01-01,"WA",3947.5,0
2022-01-01,"WI",4839.9,0
2022-01-01,"WV",1062.2,0
2022-01-01,"WY",157.6,0
2022-01-02,"AK",176.8,0
2022-01-02,"AL",4877.9,4192
2022-01-02,"AR",2557.4,2181
2022-01-02,"AS",0,0
2022-01-02,"AZ",4300.4,701
2022-01-02,"CA",23374.8,0
2022-01-02,"CO",4815.7,0
2022-01-02,"CT",3563.1,0
2022-01-02,"DC",1472.1,0
2022-01-02,"DE",1836.5,3116
2022-01-02,"FL",43922.8,39609
2022-01-02,"FSM",0,0
2022-01-02,"GA",11577.4,0
2022-01-02,"GU",25.8,71
2022-01-02,"HI",2175.4,3117
2022-01-02,"IA",1839.3,0
2022-01-02,"ID",365.6,0
2022-01-02,"IL",15970.7,0
2022-01-02,"IN",4592.8,0
2022-01-02,"KS",1402.2,0
2022-01-02,"KY",3952.2,3051
2022-01-02,"LA",3832.2,0
2022-01-02,"MA",9609.2,0
2022-01-02,"MD",9882,10811
2022-01-02,"ME",495.6,0
2022-01-02,"MI",6469.3,0
2022-01-02,"MN",2598.8,0
2022-01-02,"MO",3003,0
2022-01-02,"MP",56,10
2022-01-02,"MS",1823.5,0
2022-01-02,"MT",205.5,0
2022-01-02,"NC",11717.9,11762
2022-01-02,"ND",354.9,116
2022-01-02,"NE",1068.2,0
2022-01-02,"NH",868,0
2022-01-02,"NJ",23176.2,26452
2022-01-02,"NM",739.4,0
2022-01-02,"NV",1190.2,0
2022-01-02,"NY",56449.1,136970
2022-01-02,"OH",15714.4,37626
2022-01-02,"OK",1472.8,0
2022-01-02,"OR",1069.8,0
2022-01-02,"PA",15271.7,17611
2022-01-02,"PR",9036,26098
2022-01-02,"PW",0.5,3
2022-01-02,"RI",2409,2179
2022-01-02,"RMI",0,0
2022-01-02,"SC",5357.4,11008
2022-01-02,"SD",352.7,0
2022-01-02,"TN",7932.8,7704
2022-01-02,"TX",22690.5,55260
2022-01-02,"UT",1328.9,0
2022-01-02,"VA",8390.2,0
2022-01-02,"VI",223.9,0
2022-01-02,"VT",594.8,415
2022-01-02,"WA",3533.4,0
2022-01-02,"WI",4217.8,0
2022-01-02,"WV",912.7,0
2022-01-02,"WY",139.6,0
2022-01-03,"AK",455.4,2786
2022-01-03,"AL",5541.7,8920
2022-01-03,"AR",2560.5,1750
2022-01-03,"AS",0,0
2022-01-03,"AZ",5338.8,14192
2022-01-03,"CA",28454.2,71195
2022-01-03,"CO",6824.9,25224
2022-01-03,"CT",5930.9,23678
2022-01-03,"DC",2392.2,9201
2022-01-03,"DE",1937.3,2386
2022-01-03,"FL",46278.3,51484
2022-01-03,"FSM",0,0
2022-01-03,"GA",15371.5,47436
2022-01-03,"GU",46.7,210
2022-01-03,"HI",2287.6,2930
2022-01-03,"IA",1938.9,5038
2022-01-03,"ID",507.6,1420
2022-01-03,"IL",19631,57734
2022-01-03,"IN",7735.9,31431
2022-01-03,"KS",2887.7,14855
2022-01-03,"KY",4055.6,3843
2022-01-03,"LA",6948.3,31161
2022-01-03,"MA",11818.5,33090
2022-01-03,"MD",10321.2,14251
2022-01-03,"ME",643.7,1481
2022-01-03,"MI",13029,65597
2022-01-03,"MN",3276.2,6774
2022-01-03,"MO",5770.5,27692
2022-01-03,"MP",57.3,95
2022-01-03,"MS",3576,17525
2022-01-03,"MT",285.1,796
2022-01-03,"NC",12286,12780
2022-01-03,"ND",513.6,1587
2022-01-03,"NE",1210.7,1425
2022-01-03,"NH",1376.2,5082
2022-01-03,"NJ",23456.4,21743
2022-01-03,"NM",1483.1,7437
2022-01-03,"NV",2506.5,13163
2022-01-03,"NY",60605.6,58943
2022-01-03,"OH",16167.2,18942
2022-01-03,"OK",2458.8,12023
2022-01-03,"OR",2036.6,9668
2022-01-03,"PA",15682.1,17390
2022-01-03,"PR",9695.7,6597
2022-01-03,"PW",0.7,2
2022-01-03,"RI",2477.3,2270
2022-01-03,"RMI",0,0
2022-01-03,"SC",6061.4,9639
2022-01-03,"SD",430.6,779
2022-01-03,"TN",8168.8,7550
2022-01-03,"TX",27400.9,60875
2022-01-03,"UT",2804.3,14754
2022-01-03,"VA",11822.3,42931
2022-01-03,"VI",228.3,184
2022-01-03,"VT",559,216
2022-01-03,"WA",6840.3,33069
2022-01-03,"WI",4891.9,11692
2022-01-03,"WV",1829.1,9164
2022-01-03,"WY",240.1,1005
2022-01-04,"AK",455.4,0
2022-01-04,"AL",6654.9,11917
2022-01-04,"AR",3114.3,6562
2022-01-04,"AS",0,0
2022-01-04,"AZ",5710.5,7212
2022-01-04,"CA",45043.1,165889
2022-01-04,"CO",7652.7,8278
2022-01-04,"CT",6991.1,10602
2022-01-04,"DC",2592.8,2006
2022-01-04,"DE",2008.6,2267
2022-01-04,"FL",50109.5,59284
2022-01-04,"FSM",0,0
2022-01-04,"GA",17131.8,17603
2022-01-04,"GU",65.6,189
2022-01-04,"HI",2280.8,1500
2022-01-04,"IA",2403.1,4642
2022-01-04,"ID",679.8,1722
2022-01-04,"IL",22073.3,24423
2022-01-04,"IN",8566.4,8305
2022-01-04,"KS",2887.7,0
2022-01-04,"KY",4616.8,7759
2022-01-04,"LA",7877.3,9290
2022-01-04,"MA",13703,18845
2022-01-04,"MD",10835.6,14494
2022-01-04,"ME",776.3,1326
2022-01-04,"MI",14671.7,16427
2022-01-04,"MN",4894.6,16184
2022-01-04,"MO",6532.1,7616
2022-01-04,"MP",60,61
2022-01-04,"MS",4060,4840
2022-01-04,"MT",378.6,935
2022-01-04,"NC",13277.9,16602
2022-01-04,"ND",645.2,1483
2022-01-04,"NE",1726.6,5159
2022-01-04,"NH",1491,1148
2022-01-04,"NJ",24469.7,29614
2022-01-04,"NM",1646.7,1636
2022-01-04,"NV",2796.7,2902
2022-01-04,"NY",67427.1,68215
2022-01-04,"OH",18208.3,20411
2022-01-04,"OK",2850.2,3914
2022-01-04,"OR",2488.8,4522
2022-01-04,"PA",17181.5,24850
2022-01-04,"PR",8746.6,7763
2022-01-04,"PW",0.8,1
2022-01-04,"RI",2922.8,5660
2022-01-04,"RMI",0,0
2022-01-04,"SC",6360.3,6130
2022-01-04,"SD",735.3,3047
2022-01-04,"TN",8623.2,9204
2022-01-04,"TX",31222.6,53553
2022-01-04,"UT",3270.4,4661
2022-01-04,"VA",12894.9,10726
2022-01-04,"VI",270.7,424
2022-01-04,"VT",679,1476
2022-01-04,"WA",7459.5,6192
2022-01-04,"WI",5884.8,9929
2022-01-04,"WV",2064.4,2353
2022-01-04,"WY",314.7,746
2022-01-05,"AK",605.6,1502
2022-01-05,"AL",7767.9,13084
2022-01-05,"AR",3820.9,7488
2022-01-05,"AS",0,0
2022-01-05,"AZ",6451,7749
2022-01-05,"CA",50217.4,51743
2022-01-05,"CO",8527.5,8748
2022-01-05,"CT",8025.5,10344
2022-01-05,"DC",2725.4,1326
2022-01-05,"DE",2014.1,1319
2022-01-05,"FL",53918.8,67124
2022-01-05,"FSM",0,0
2022-01-05,"GA",19534.2,24024
2022-01-05,"GU",89.3,263
2022-01-05,"HI",2536.3,2555
2022-01-05,"IA",2829.9,4268
2022-01-05,"ID",823.9,1441
2022-01-05,"IL",25301.2,32279
2022-01-05,"IN",9855.4,12890
2022-01-05,"KS",4419.9,15322
2022-01-05,"KY",5585,10696
2022-01-05,"LA",8917.6,10403
2022-01-05,"MA",16783.5,30805
2022-01-05,"MD",11281.6,10286
2022-01-05,"ME",906.6,1303
2022-01-05,"MI",16316,16443
2022-01-05,"MN",5308.6,4140
2022-01-05,"MO",7758.5,12264
2022-01-05,"MP",62.5,65
2022-01-05,"MS",4719.2,6592
2022-01-05,"MT",488.9,1103
2022-01-05,"NC",15099.5,23022
2022-01-05,"ND",773.2,1349
2022-01-05,"NE",2079.9,3533
2022-01-05,"NH",1808.6,3176
2022-01-05,"NJ",26782.3,37285
2022-01-05,"NM",1898,2513
2022-01-05,"NV",3166.9,3702
2022-01-05,"NY",64085.5,60886
2022-01-05,"OH",18091.6,19750
2022-01-05,"OK",3478.2,6280
2022-01-05,"OR",3108.3,6195
2022-01-05,"PA",19299.4,28018
2022-01-05,"PR",9540.6,14560
2022-01-05,"PW",0.8,0
2022-01-05,"RI",3567.6,6646
2022-01-05,"RMI",0.3,3
2022-01-05,"SC",6936.9,8497
2022-01-05,"SD",960.7,2254
2022-01-05,"TN",9748,15146
2022-01-05,"TX",34861.2,48945
2022-01-05,"UT",3995.1,7247
2022-01-05,"VA",14479,15841
2022-01-05,"VI",294.7,446
2022-01-05,"VT",735.6,789
2022-01-05,"WA",8529.5,10700
2022-01-05,"WI",7260.8,13760
2022-01-05,"WV",2357.2,2928
2022-01-05,"WY",385.6,709
2022-01-06,"AK",522.8,0
2022-01-06,"AL",8425.3,10889
2022-01-06,"AR",4501.5,7787
2022-01-06,"AS",0,0
2022-01-06,"AZ",6754.8,10679
2022-01-06,"CA",54281.9,77848
2022-01-06,"CO",8303.4,7912
2022-01-06,"CT",7442.4,8823
2022-01-06,"DC",1934.7,1293
2022-01-06,"DE",2234.2,2632
2022-01-06,"FL",58246.2,76762
2022-01-06,"FSM",0,0
2022-01-06,"GA",19287.6,23813
2022-01-06,"GU",109.3,243
2022-01-06,"HI",2652.6,4700
2022-01-06,"IA",2582.6,0
2022-01-06,"ID",901.4,1765
2022-01-06,"IL",26227.4,44089
2022-01-06,"IN",9339.1,15208
2022-01-06,"KS",3726,0
2022-01-06,"KY",6485.1,10513
2022-01-06,"LA",9108.9,14077
2022-01-06,"MA",18145.5,27411
2022-01-06,"MD",12017.5,12735
2022-01-06,"ME",896.3,1327
2022-01-06,"MI",14807.8,20336
2022-01-06,"MN",5587.5,6926
2022-01-06,"MO",8055.4,12948
2022-01-06,"MP",55.5,0
2022-01-06,"MS",4721.3,7079
2022-01-06,"MT",567.6,1162
2022-01-06,"NC",17464.8,27908
2022-01-06,"ND",868,1485
2022-01-06,"NE",2121.2,2872
2022-01-06,"NH",1748.2,3879
2022-01-06,"NJ",29035.5,32264
2022-01-06,"NM",1919.8,3232
2022-01-06,"NV",3024.9,2679
2022-01-06,"NY",67609.9,87742
2022-01-06,"OH",19226.6,19442
2022-01-06,"OK",3756,6438
2022-01-06,"OR",3512.7,7619
2022-01-06,"PA",20985.2,27364
2022-01-06,"PR",10512.7,12799
2022-01-06,"PW",1,2
2022-01-06,"RI",4134.1,6872
2022-01-06,"RMI",0.3,0
2022-01-06,"SC",8075.3,13693
2022-01-06,"SD",1128.1,2183
2022-01-06,"TN",11354.9,17489
2022-01-06,"TX",37624.8,44967
2022-01-06,"UT",4425.7,8913
2022-01-06,"VA",14574.3,18300
2022-01-06,"VI",362,673
2022-01-06,"VT",918.4,2042
2022-01-06,"WA",7974.5,14944
2022-01-06,"WI",8151.2,14454
2022-01-06,"WV",2506.9,4947
2022-01-06,"WY",446.9,995
2022-01-07,"AK",879.3,3565
2022-01-07,"AL",8866.3,10782
2022-01-07,"AR",5103.5,8434
2022-01-07,"AS",0,0
2022-01-07,"AZ",8046,14888
2022-01-07,"CA",59699.4,103606
2022-01-07,"CO",8662.6,9972
2022-01-07,"CT",7874.7,10076
2022-01-07,"DC",1940.7,1928
2022-01-07,"DE",2468.3,2907
2022-01-07,"FL",59948.2,69829
2022-01-07,"FSM",0,0
2022-01-07,"GA",20589.1,26033
2022-01-07,"GU",115.7,94
2022-01-07,"HI",2923.4,3520
2022-01-07,"IA",3496.8,11704
2022-01-07,"ID",933,1335
2022-01-07,"IL",28437.3,42903
2022-01-07,"IN",10241.8,14735
2022-01-07,"KS",5360.1,16341
2022-01-07,"KY",6939.2,9118
2022-01-07,"LA",10157.8,14802
2022-01-07,"MA",20026.8,29163
2022-01-07,"MD",12537.9,11778
2022-01-07,"ME",879.6,1161
2022-01-07,"MI",16241.4,26584
2022-01-07,"MN",5384,7829
2022-01-07,"MO",8875.1,12979
2022-01-07,"MP",63.5,80
2022-01-07,"MS",5128.9,6774
2022-01-07,"MT",641,1143
2022-01-07,"NC",19889,30754
2022-01-07,"ND",803.9,0
2022-01-07,"NE",2389.5,4393
2022-01-07,"NH",1956.8,2620
2022-01-07,"NJ",31358.2,38461
2022-01-07,"NM",2265.2,4252
2022-01-07,"NV",3370.9,5265
2022-01-07,"NY",65850.4,37816
2022-01-07,"OH",19642.6,19563
2022-01-07,"OK",4635.2,9557
2022-01-07,"OR",4368,10433
2022-01-07,"PA",23069.9,32053
2022-01-07,"PR",10354.1,6617
2022-01-07,"PW",0.8,0
2022-01-07,"RI",4472.3,6481
2022-01-07,"RMI",0.3,0
2022-01-07,"SC",9361.6,14422
2022-01-07,"SD",1196,1944
2022-01-07,"TN",12672.2,19518
2022-01-07,"TX",41571.6,54263
2022-01-07,"UT",5191,9469
2022-01-07,"VA",15981.6,26186
2022-01-07,"VI",366.1,305
2022-01-07,"VT",1058.2,1804
2022-01-07,"WA",9369.3,17091
2022-01-07,"WI",9017.5,15562
2022-01-07,"WV",2815,4134
2022-01-07,"WY",494,764
2022-01-08,"AK",785.3,0
2022-01-08,"AL",8979,9598
2022-01-08,"AR",5546.3,8171
2022-01-08,"AS",0,0
2022-01-08,"AZ",9355.3,16504
2022-01-08,"CA",57624.6,0
2022-01-08,"CO",7928.1,0
2022-01-08,"CT",7122.7,0
2022-01-08,"DC",1799.5,0
2022-01-08,"DE",2732.7,3729
2022-01-08,"FL",61865.5,77056
2022-01-08,"FSM",0,0
2022-01-08,"GA",18676.7,0
2022-01-08,"GU",124.3,121
2022-01-08,"HI",3182.8,4148
2022-01-08,"IA",3249.9,0
2022-01-08,"ID",899.3,386
2022-01-08,"IL",26327.5,0
2022-01-08,"IN",9450.4,0
2022-01-08,"KS",4651.8,0
2022-01-08,"KY",7037,7065
2022-01-08,"LA",9220,0
2022-01-08,"MA",18410.3,0
2022-01-08,"MD",12745.1,12945
2022-01-08,"ME",774.7,42
2022-01-08,"MI",14538.7,0
2022-01-08,"MN",4863,0
2022-01-08,"MO",9785.8,16216
2022-01-08,"MP",51.3,0
2022-01-08,"MS",4769.5,0
2022-01-08,"MT",580.2,0
2022-01-08,"NC",21480.7,30612
2022-01-08,"ND",819.7,930
2022-01-08,"NE",2206.4,0
2022-01-08,"NH",1791.6,0
2022-01-08,"NJ",31980.9,32700
2022-01-08,"NM",2128.2,0
2022-01-08,"NV",3092.8,0
2022-01-08,"NY",63894,42541
2022-01-08,"OH",19441.6,18310
2022-01-08,"OK",4218.6,0
2022-01-08,"OR",4136.7,0
2022-01-08,"PA",24682.9,33650
2022-01-08,"PR",8921,0
2022-01-08,"PW",0.8,0
2022-01-08,"RI",4598.4,4863
2022-01-08,"RMI",0.3,0
2022-01-08,"SC",10809.8,18127
2022-01-08,"SD",1101.6,0
2022-01-08,"TN",12858,13310
2022-01-08,"TX",45538.2,53952
2022-01-08,"UT",4860.7,0
2022-01-08,"VA",14631.6,0
2022-01-08,"VI",381.6,403
2022-01-08,"VT",1234.9,2636
2022-01-08,"WA",8887.5,0
2022-01-08,"WI",8231.2,0
2022-01-08,"WV",3035.8,4184
2022-01-08,"WY",461.5,0
2022-01-09,"AK",785.3,0
2022-01-09,"AL",8731.3,6174
2022-01-09,"AR",5479.3,4308
2022-01-09,"AS",0,0
2022-01-09,"AZ",10371.6,15850
2022-01-09,"CA",52664.8,0
2022-01-09,"CO",7029.7,0
2022-01-09,"CT",6352.3,0
2022-01-09,"DC",1575.4,0
2022-01-09,"DE",2877.7,3404
2022-01-09,"FL",59239.9,49428
2022-01-09,"FSM",0,0
2022-01-09,"GA",16234.7,0
2022-01-09,"GU",151.1,309
2022-01-09,"HI",3291.2,4509
2022-01-09,"IA",3249.9,0
2022-01-09,"ID",806.9,0
2022-01-09,"IL",23288.9,0
2022-01-09,"IN",8256.9,0
2022-01-09,"KS",4651.8,0
2022-01-09,"KY",6898.5,5572
2022-01-09,"LA",7973.3,0
2022-01-09,"MA",16201.7,0
2022-01-09,"MD",13038.7,17252
2022-01-09,"ME",664,0
2022-01-09,"MI",14538.7,0
2022-01-09,"MN",4185.3,0
2022-01-09,"MO",9419.8,4483
2022-01-09,"MP",43.9,49
2022-01-09,"MS",4281,0
2022-01-09,"MT",513.9,0
2022-01-09,"NC",21700.8,21465
2022-01-09,"ND",836.3,962
2022-01-09,"NE",1948.9,0
2022-01-09,"NH",1590.5,0
2022-01-09,"NJ",31314.8,28514
2022-01-09,"NM",1907,0
2022-01-09,"NV",2771.1,0
2022-01-09,"NY",72499.3,162708
2022-01-09,"OH",19373.1,19089
2022-01-09,"OK",3821.2,0
2022-01-09,"OR",3843.7,0
2022-01-09,"PA",25207.6,24683
2022-01-09,"PR",8297.3,8539
2022-01-09,"PW",0.8,0
2022-01-09,"RI",4622.2,4161
2022-01-09,"RMI",0.3,0
2022-01-09,"SC",11871.1,16832
2022-01-09,"SD",1020.7,0
2022-01-09,"TN",12749.9,11628
2022-01-09,"TX",48257.3,42791
2022-01-09,"UT",4504.4,0
2022-01-09,"VA",12869.7,0
2022-01-09,"VI",348.6,0
2022-01-09,"VT",1342.6,2241
2022-01-09,"WA",8199.6,0
2022-01-09,"WI",7340.7,0
2022-01-09,"WV",2981.8,2108
2022-01-09,"WY",421.9,0
2022-01-10,"AK",1104.3,3190
2022-01-10,"AL",9111.5,10571
2022-01-10,"AR",5528.3,4447
2022-01-10,"AS",0,0
2022-01-10,"AZ",10993.2,13937
2022-01-10,"CA",77910.1,308820
2022-01-10,"CO",11123.5,51101
2022-01-10,"CT",9492.8,31405
2022-01-10,"DC",2199.2,6238
2022-01-10,"DE",2797.4,2700
2022-01-10,"FL",58391.8,47668
2022-01-10,"FSM",0,0
2022-01-10,"GA",18538.3,46474
2022-01-10,"GU",192.2,422
2022-01-10,"HI",3351.3,3827
2022-01-10,"IA",3671.3,11061
2022-01-10,"ID",956.4,1495
2022-01-10,"IL",27926.1,77833
2022-01-10,"IN",11990,37331
2022-01-10,"KS",6007.5,13557
2022-01-10,"KY",6751.5,5084
2022-01-10,"LA",10875.2,29019
2022-01-10,"MA",20402.9,64715
2022-01-10,"MD",12818,9683
2022-01-10,"ME",841.8,1778
2022-01-10,"MI",19467.8,49291
2022-01-10,"MN",5281.6,10963
2022-01-10,"MO",10224,8042
2022-01-10,"MP",41,18
2022-01-10,"MS",5929.4,16484
2022-01-10,"MT",706.4,1925
2022-01-10,"NC",21318.6,17355
2022-01-10,"ND",998.7,2075
2022-01-10,"NE",2493.9,7557
2022-01-10,"NH",2493.2,9027
2022-01-10,"NJ",30248.4,23060
2022-01-10,"NM",2832,9250
2022-01-10,"NV",4566.1,17950
2022-01-10,"NY",74196.3,50390
2022-01-10,"OH",19117.5,18042
2022-01-10,"OK",6072.4,22512
2022-01-10,"OR",5694,18503
2022-01-10,"PA",25786.8,29060
2022-01-10,"PR",8985.3,6880
2022-01-10,"PW",1.5,7
2022-01-10,"RI",4528.4,3433
2022-01-10,"RMI",0.3,0
2022-01-10,"SC",12372.6,14194
2022-01-10,"SD",1189,1683
2022-01-10,"TN",12203.8,9195
2022-01-10,"TX",51404.8,47237
2022-01-10,"UT",6919.1,24147
2022-01-10,"VA",16219.3,48209
2022-01-10,"VI",295.7,64
2022-01-10,"VT",1311.2,987
2022-01-10,"WA",12960.5,47609
2022-01-10,"WI",9880.1,33404
2022-01-10,"WV",3210.7,2289
2022-01-10,"WY",588.1,1662
2022-01-11,"AK",1104.3,0
2022-01-11,"AL",9819.2,12065
2022-01-11,"AR",5918.4,8056
2022-01-11,"AS",0,0
2022-01-11,"AZ",11587.2,14160
2022-01-11,"CA",92248.1,143380
2022-01-11,"CO",13329.3,22058
2022-01-11,"CT",10167.9,6751
2022-01-11,"DC",2330,1308
2022-01-11,"DE",2655.7,2097
2022-01-11,"FL",60988.5,71641
2022-01-11,"FSM",0,0
2022-01-11,"GA",21024.8,24865
2022-01-11,"GU",243.8,516
2022-01-11,"HI",3371.7,2911
2022-01-11,"IA",4398.8,7275
2022-01-11,"ID",1188.3,2319
2022-01-11,"IL",30737.1,28110
2022-01-11,"IN",13170.8,11808
2022-01-11,"KS",6007.5,0
2022-01-11,"KY",7160.1,8900
2022-01-11,"LA",12124.6,12494
2022-01-11,"MA",22499.4,20965
2022-01-11,"MD",12392.8,9693
2022-01-11,"ME",979.7,1379
2022-01-11,"MI",21312.5,18447
2022-01-11,"MN",8228.2,29466
2022-01-11,"MO",11581.4,13574
2022-01-11,"MP",41.1,33
2022-01-11,"MS",6503.1,5737
2022-01-11,"MT",857.1,1507
2022-01-11,"NC",21721.4,24954
2022-01-11,"ND",1212.2,2135
2022-01-11,"NE",2871.5,3776
2022-01-11,"NH",2746.5,2533
2022-01-11,"NJ",29549.8,25405
2022-01-11,"NM",3125.2,2932
2022-01-11,"NV",5107.8,5417
2022-01-11,"NY",75413.4,47923
2022-01-11,"OH",21078.6,19611
2022-01-11,"OK",6623.1,5507
2022-01-11,"OR",6493.9,7999
2022-01-11,"PA",25692.4,22245
2022-01-11,"PR",10138.1,11528
2022-01-11,"PW",1.8,3
2022-01-11,"RI",4814.7,5582
2022-01-11,"RMI",0.3,0
2022-01-11,"SC",12126.9,8727
2022-01-11,"SD",1600,4110
2022-01-11,"TN",12461.6,13872
2022-01-11,"TX",51850.2,56659
2022-01-11,"UT",7900.4,9813
2022-01-11,"VA",18202.9,19836
2022-01-11,"VI",284.7,348
2022-01-11,"VT",1344.9,843
2022-01-11,"WA",14276.3,13158
2022-01-11,"WI",11361.2,14811
2022-01-11,"WV",3461.5,2508
2022-01-11,"WY",711.6,1235
2022-01-12,"AK",1542.5,4382
2022-01-12,"AL",10808.9,14089
2022-01-12,"AR",6797.7,10974
2022-01-12,"AS",0,0
2022-01-12,"AZ",13395.4,18783
2022-01-12,"CA",102479.1,102310
2022-01-12,"CO",14584,12547
2022-01-12,"CT",10899.7,7318
2022-01-12,"DC",2451.6,1216
2022-01-12,"DE",2699.7,3556
2022-01-12,"FL",62574.8,55472
2022-01-12,"FSM",0,0
2022-01-12,"GA",22918.7,18939
2022-01-12,"GU",279,423
2022-01-12,"HI",3406,3460
